001478,"紅磡邨, 紅磡道"
001479,"鶴園東街, 紅磡道"
001397,"崇潔街, 庇利街"
002987,"落山道, 土瓜灣道"
003026,九龍城碼頭
001477,德民街
001596,黃埔花園
002998,海底隧道巴士轉乘站
002421,"分域街, 告士打道"
001034,"砵典乍街, 干諾道中"
001037,"林士街, 干諾道中"
002799,鰂魚涌
001709,"真鐸學校, 斧山道"
001710,"宏景花園, 蒲崗村道"
003027,"蒲崗村道學校村, 蒲崗村道"
003033,"德愛中學, 慈雲山道"
001711,"慈民邨, 慈雲山道"
001712,"慈安苑, 惠華街"
001701,"慈正邨正暉樓, 慈雲山道"
003028,慈雲山 (中)
001702,"慈正邨正康樓, 慈雲山道"
001703,"德愛中學, 慈雲山道"
003029,"鑽石山火葬場, 蒲崗村道"
001704,"富山邨, 蒲崗村道"
001705,"斧山道運動場, 斧山道"
003030,"馬頭角道, 馬頭涌道"
003338,"民新街, 英皇道"
002776,基利路
001774,"基榮小學, 荔枝角道"
001516,"塘尾道, 荔枝角道"
001630,"大南街, 黃竹街"
001693,"南昌街, 汝州街"
001694,"桂林街, 汝州街"
001638,"基隆街, 欽州街"
001639,"通州街公園, 欽州街"
001636,"南昌邨, 欽州街"
001635,深水埗 (欽州街)
001601,"麗閣邨, 東京街"
001511,"麗閣邨麗蘿樓, 荔枝角道"
001512,"北河街, 荔枝角道"
001513,"石硤尾街, 荔枝角道"
001514,"白楊街, 荔枝角道"
001515,"旺角維景酒店, 荔枝角道"
002475,"利舞臺廣場, 波斯富街"
002582,"康翠臺, 康民街"
001253,"康民工業中心, 康民街"
001387,"興華邨裕興樓, 柴灣道"
002593,"南昌站, 深旺道"
002882,"海達邨, 深旺道"
002594,長沙灣 (深旺道)
003518,"西九龍法院大樓, 東京街西"
002595,"麗閣邨, 東京街"
001344,"翠灣邨, 永泰道"
001309,"香港專業教育學院 (柴灣分校), 順泰道"
001306,杏花邨
001307,"杏花新城 (西翼), 盛泰道"
002624,"杏花新城 (東翼), 盛泰道"
001308,"城巴柴灣車廠, 盛泰道"
001343,"柴灣工業城, 永泰道"
001394,"小西灣運動場, 小西灣道"
001170,"中環碼頭 - 愉景灣渡輪, 民光街"
001171,中環碼頭 - 天星小輪
001032,中環 (交易廣場)
001030,"怡和大廈, 干諾道中"
001157,金鐘 - 添馬街
001122,"滙豐總行大廈, 皇后大道中"
001042,"蘭桂坊, 德己立街"
001084,擺花街
001075,"大館, 荷李活道"
001001,"中央廣場, 亞畢諾道"
